time_s,gt_id,gt_x,gt_y,gt_speed_mps,det_id,det_x,det_y,pos_error_m,det_speed_mps,n_gt,n_detected
5.3900,0,9.4000,-0.8400,1.2000,,,,,,1,0
5.4700,0,9.4000,-0.8400,1.2000,,,,,,1,0
5.5500,0,9.4000,-0.7200,1.2000,,,,,,1,0
5.6400,0,9.4000,-0.4800,1.2000,,,,,,1,0
5.7300,0,9.4000,-0.4800,1.2000,,,,,,1,0
5.8100,0,9.4000,-0.3600,1.2000,,,,,,1,0
5.8900,0,9.4000,-0.2400,1.2000,,,,,,1,0
5.9800,0,9.4000,-0.2400,1.2000,,,,,,1,0
6.0600,0,9.4000,-0.1200,1.2000,,,,,,1,0
6.1400,0,9.4000,0.0000,1.2000,,,,,,1,0
6.2300,0,9.4000,0.1200,1.2000,,,,,,1,0
6.3100,0,9.4000,0.2400,1.2000,,,,,,1,0
6.3900,0,9.4000,0.3600,1.2000,,,,,,1,0
6.4700,0,9.4000,0.3600,1.2000,,,,,,1,0
6.5600,0,9.4000,0.4800,1.2000,,,,,,1,0
6.6400,0,9.4000,0.6000,1.2000,,,,,,1,0
6.7300,0,9.4000,0.7200,1.2000,,,,,,1,0
6.8100,0,9.4000,0.8400,1.2000,,,,,,1,0
6.8900,0,9.4000,0.9600,1.2000,,,,,,1,0
6.9800,0,9.4000,0.9600,1.2000,,,,,,1,0
7.0600,0,9.4000,1.0800,1.2000,,,,,,1,0
7.1500,0,9.4000,1.2000,1.2000,,,,,,1,0
7.2300,0,9.4000,1.3200,1.2000,,,,,,1,0
7.3100,0,9.4000,1.4400,1.2000,,,,,,1,0
7.4000,0,9.4000,1.5600,1.2000,,,,,,1,0
7.4900,0,9.4000,1.6800,1.2000,,,,,,1,0
7.5800,0,9.4000,1.8000,1.2000,,,,,,1,0
7.6600,0,9.4000,1.8000,1.2000,,,,,,1,0
7.7500,0,9.4000,1.9200,1.2000,,,,,,1,0
7.8400,0,9.4000,2.0400,1.2000,,,,,,1,0
7.9200,0,9.4000,2.1600,1.2000,,,,,,1,0
8.0000,0,9.4000,2.2800,1.2000,,,,,,1,0
8.0800,0,9.4000,2.2800,1.2000,,,,,,1,0
8.1600,0,9.4000,2.4000,1.2000,,,,,,1,0
8.2400,0,9.4000,2.5200,1.2000,,,,,,1,0
8.3300,0,9.4000,2.6400,1.2000,,,,,,1,0
8.4100,0,9.4000,2.7600,1.2000,,,,,,1,0
8.4900,0,9.4000,2.8800,1.2000,,,,,,1,0
8.5800,0,9.4000,2.8800,1.2000,,,,,,1,0
8.6700,0,9.4000,3.0000,1.2000,,,,,,1,0
8.7600,0,9.4000,3.1200,1.2000,,,,,,1,0
8.8400,0,9.4000,3.2400,1.2000,,,,,,1,0
8.9300,0,9.4000,3.3600,1.2000,,,,,,1,0
9.0200,0,9.4000,3.4800,1.2000,,,,,,1,0
9.1000,0,9.4000,3.6000,1.2000,,,,,,1,0
9.1800,0,9.4000,3.7200,1.2000,,,,,,1,0
9.2700,0,9.4000,3.7200,1.2000,,,,,,1,0
9.3600,0,9.4000,3.8400,1.2000,,,,,,1,0
9.4500,0,9.4000,3.9600,1.2000,,,,,,1,0
9.5300,0,9.4000,4.0800,1.2000,,,,,,1,0
9.6200,0,9.4000,4.2000,1.2000,,,,,,1,0
9.7000,0,9.4000,4.3200,1.2000,,,,,,1,0
9.7900,0,9.4000,4.4400,1.2000,,,,,,1,0
9.8800,0,9.4000,4.5600,1.2000,,,,,,1,0
9.9700,0,9.4000,4.5600,1.2000,,,,,,1,0
10.0600,0,9.4000,4.6800,1.2000,,,,,,1,0
10.1400,0,9.4000,4.8000,1.2000,,,,,,1,0
10.2200,0,9.4000,4.9200,1.2000,,,,,,1,0
10.3100,0,9.4000,5.0400,1.2000,,,,,,1,0
10.4000,0,9.4000,5.1600,1.2000,,,,,,1,0
10.4800,0,9.4000,5.1600,1.2000,,,,,,1,0
10.5600,0,9.4000,5.2800,1.2000,,,,,,1,0
10.6500,0,9.4000,5.4000,1.2000,,,,,,1,0
10.7300,0,9.4000,5.5200,1.2000,,,,,,1,0
10.8100,0,9.4000,5.6400,1.2000,,,,,,1,0
10.9000,0,9.4000,5.7600,1.2000,,,,,,1,0
10.9800,0,9.4000,5.7600,1.2000,,,,,,1,0
11.0700,0,9.4000,5.8800,1.2000,,,,,,1,0
11.1500,0,9.4000,6.0000,0.0000,,,,,,1,0
11.2300,0,9.4000,6.0000,0.0000,,,,,,1,0
11.3300,0,9.4000,6.0000,0.0000,,,,,,1,0
11.4100,0,9.4000,6.0000,0.0000,,,,,,1,0
11.5000,0,9.4000,6.0000,0.0000,,,,,,1,0
11.5800,0,9.4000,6.0000,0.0000,,,,,,1,0
11.6600,0,9.4000,6.0000,0.0000,,,,,,1,0
11.7400,0,9.4000,6.0000,0.0000,,,,,,1,0
11.8300,0,9.4000,6.0000,0.0000,,,,,,1,0
11.9100,0,9.4000,5.9400,1.2000,,,,,,1,0
12.0000,0,9.4000,5.8200,1.2000,,,,,,1,0
12.0800,0,9.4000,5.8200,1.2000,,,,,,1,0
12.1700,0,9.4000,5.7000,1.2000,,,,,,1,0
12.2500,0,9.4000,5.5800,1.2000,,,,,,1,0
12.3300,0,9.4000,5.4600,1.2000,,,,,,1,0
12.4300,0,9.4000,5.3400,1.2000,,,,,,1,0
12.5100,0,9.4000,5.2200,1.2000,,,,,,1,0
12.5900,0,9.4000,5.1000,1.2000,,,,,,1,0
12.6800,0,9.4000,5.1000,1.2000,,,,,,1,0
12.7700,0,9.4000,4.9800,1.2000,,,,,,1,0
12.8500,0,9.4000,4.8600,1.2000,,,,,,1,0
12.9400,0,9.4000,4.7400,1.2000,,,,,,1,0
13.0300,0,9.4000,4.5000,1.2000,,,,,,1,0
13.1200,0,9.4000,4.5000,1.2000,,,,,,1,0
13.2000,0,9.4000,4.3800,1.2000,,,,,,1,0
13.2900,0,9.4000,4.2600,1.2000,,,,,,1,0
13.3700,0,9.4000,4.2600,1.2000,,,,,,1,0
13.4600,0,9.4000,4.1400,1.2000,,,,,,1,0
13.5500,0,9.4000,4.0200,1.2000,,,,,,1,0
13.6400,0,9.4000,3.9000,1.2000,,,,,,1,0
13.7300,0,9.4000,3.7800,1.2000,,,,,,1,0
13.8200,0,9.4000,3.6600,1.2000,,,,,,1,0
13.9000,0,9.4000,3.5400,1.2000,,,,,,1,0
13.9900,0,9.4000,3.4200,1.2000,,,,,,1,0
14.0800,0,9.4000,3.4200,1.2000,,,,,,1,0
14.1700,0,9.4000,3.3000,1.2000,,,,,,1,0
14.2600,0,9.4000,3.1800,1.2000,,,,,,1,0
14.3400,0,9.4000,3.0600,1.2000,,,,,,1,0
14.4300,0,9.4000,2.9400,1.2000,,,,,,1,0
14.5100,0,9.4000,2.8200,1.2000,,,,,,1,0
14.6000,0,9.4000,2.7000,1.2000,,,,,,1,0
14.6800,0,9.4000,2.7000,1.2000,,,,,,1,0
14.7600,0,9.4000,2.5800,1.2000,,,,,,1,0
14.8500,0,9.4000,2.4600,1.2000,,,,,,1,0
14.9300,0,9.4000,2.2200,1.2000,,,,,,1,0
15.0200,0,9.4000,2.2200,1.2000,,,,,,1,0
15.1100,0,9.4000,2.1000,1.2000,,,,,,1,0
15.2100,0,9.4000,1.8600,1.2000,,,,,,1,0
15.3000,0,9.4000,1.7400,1.2000,,,,,,1,0
15.3900,0,9.4000,1.7400,1.2000,,,,,,1,0
15.4700,0,9.4000,1.7400,1.2000,,,,,,1,0
15.5600,0,9.4000,1.6200,1.2000,,,,,,1,0
15.6400,0,9.4000,1.5000,1.2000,,,,,,1,0
15.7300,0,9.4000,1.3800,1.2000,,,,,,1,0
15.8100,0,9.4000,1.2600,1.2000,,,,,,1,0
15.8900,0,9.4000,1.1400,1.2000,,,,,,1,0
15.9800,0,9.4000,1.1400,1.2000,,,,,,1,0
16.0700,0,9.4000,1.0200,1.2000,,,,,,1,0
16.1600,0,9.4000,0.9000,1.2000,,,,,,1,0
16.2500,0,9.4000,0.7800,1.2000,,,,,,1,0
16.3300,0,9.4000,0.6600,1.2000,,,,,,1,0
16.4200,0,9.4000,0.5400,1.2000,,,,,,1,0
16.5000,0,9.4000,0.4200,1.2000,,,,,,1,0
16.5800,0,9.4000,0.4200,1.2000,,,,,,1,0
16.6700,0,9.4000,0.3000,1.2000,,,,,,1,0
16.7500,0,9.4000,0.1800,1.2000,,,,,,1,0
16.8300,0,9.4000,0.0600,1.2000,,,,,,1,0
16.9200,0,9.4000,-0.0600,1.2000,,,,,,1,0
17.0000,0,9.4000,-0.1800,1.2000,,,,,,1,0
17.0900,0,9.4000,-0.3000,1.2000,,,,,,1,0
17.1900,0,9.4000,-0.4200,1.2000,,,,,,1,0
17.2800,0,9.4000,-0.4200,1.2000,,,,,,1,0
17.3600,0,9.4000,-0.5400,1.2000,,,,,,1,0
17.4500,0,9.4000,-0.6600,1.2000,,,,,,1,0
17.5400,0,9.4000,-0.7800,1.2000,,,,,,1,0
17.6200,0,9.4000,-0.9000,1.2000,,,,,,1,0
17.7200,0,9.4000,-1.0200,1.2000,,,,,,1,0
17.8000,0,9.4000,-1.1400,1.2000,,,,,,1,0
17.8800,0,9.4000,-1.2600,1.2000,,,,,,1,0
17.9700,0,9.4000,-1.2600,1.2000,,,,,,1,0
18.0500,0,9.4000,-1.3800,1.2000,,,,,,1,0
18.1400,0,9.4000,-1.5000,1.2000,,,,,,1,0
18.2300,0,9.4000,-1.6200,1.2000,,,,,,1,0
18.3200,0,9.4000,-1.7400,1.2000,,,,,,1,0
18.4100,0,9.4000,-1.8600,1.2000,,,,,,1,0
18.5000,0,9.4000,-1.9800,1.2000,,,,,,1,0
18.6000,0,9.4000,-2.1000,1.2000,,,,,,1,0
18.6800,0,9.4000,-2.1000,1.2000,,,,,,1,0
18.7700,0,9.4000,-2.2200,1.2000,,,,,,1,0
18.8500,0,9.4000,-2.3400,1.2000,,,,,,1,0
18.9400,0,9.4000,-2.4600,1.2000,,,,,,1,0
19.0300,0,9.4000,-2.5800,1.2000,,,,,,1,0
19.1100,0,9.4000,-2.7000,1.2000,,,,,,1,0
19.2000,0,9.4000,-2.8200,1.2000,,,,,,1,0
19.2800,0,9.4000,-2.9400,1.2000,,,,,,1,0
19.3700,0,9.4000,-2.9400,1.2000,,,,,,1,0
19.4500,0,9.4000,-3.0600,1.2000,,,,,,1,0
19.5400,0,9.4000,-3.1800,1.2000,,,,,,1,0
19.6400,0,9.4000,-3.4200,1.2000,,,,,,1,0
19.7300,0,9.4000,-3.5400,1.2000,,,,,,1,0
19.8200,0,9.4000,-3.5400,1.2000,,,,,,1,0
19.9000,0,9.4000,-3.6600,1.2000,,,,,,1,0
19.9900,0,9.4000,-3.7800,1.2000,,,,,,1,0
20.0700,0,9.4000,-3.7800,1.2000,,,,,,1,0
20.1600,0,9.4000,-3.9000,1.2000,,,,,,1,0
20.2400,0,9.4000,-4.0200,1.2000,,,,,,1,0
20.3200,0,9.4000,-4.1400,1.2000,,,,,,1,0
20.4100,0,9.4000,-4.2600,1.2000,,,,,,1,0
20.5000,0,9.4000,-4.3800,1.2000,,,,,,1,0
20.5900,0,9.4000,-4.3800,1.2000,,,,,,1,0
20.6800,0,9.4000,-4.5000,1.2000,,,,,,1,0
20.7600,0,9.4000,-4.6200,1.2000,,,,,,1,0
20.8500,0,9.4000,-4.7400,1.2000,,,,,,1,0
20.9400,0,9.4000,-4.8600,1.2000,,,,,,1,0
21.0200,0,9.4000,-4.9800,1.2000,,,,,,1,0
21.1000,0,9.4000,-5.1000,1.2000,,,,,,1,0
21.1900,0,9.4000,-5.2200,1.2000,,,,,,1,0
21.2800,0,9.4000,-5.2200,1.2000,,,,,,1,0
21.3700,0,9.4000,-5.3400,1.2000,,,,,,1,0
21.4600,0,9.4000,-5.4600,1.2000,,,,,,1,0
21.5500,0,9.4000,-5.5800,1.2000,,,,,,1,0
21.6400,0,9.4000,-5.7000,1.2000,,,,,,1,0
21.7300,0,9.4000,-5.8200,1.2000,,,,,,1,0
21.8200,0,9.4000,-5.9400,1.2000,,,,,,1,0
21.9100,0,9.4000,-6.0000,0.0000,,,,,,1,0
22.0100,0,9.4000,-6.0000,0.0000,,,,,,1,0
22.1000,0,9.4000,-6.0000,0.0000,,,,,,1,0
22.1900,0,9.4000,-6.0000,0.0000,,,,,,1,0
22.2700,0,9.4000,-6.0000,0.0000,,,,,,1,0
22.3600,0,9.4000,-6.0000,0.0000,,,,,,1,0
22.4500,0,9.4000,-6.0000,0.0000,,,,,,1,0
22.5400,0,9.4000,-6.0000,0.0000,,,,,,1,0
22.6200,0,9.4000,-6.0000,1.2000,,,,,,1,0
22.7100,0,9.4000,-5.8800,1.2000,,,,,,1,0
22.7900,0,9.4000,-5.7600,1.2000,,,,,,1,0
22.8700,0,9.4000,-5.7600,1.2000,,,,,,1,0
22.9600,0,9.4000,-5.6400,1.2000,,,,,,1,0
23.0500,0,9.4000,-5.5200,1.2000,,,,,,1,0
23.1400,0,9.4000,-5.4000,1.2000,,,,,,1,0
23.2200,0,9.4000,-5.2800,1.2000,,,,,,1,0
23.3100,0,9.4000,-5.1600,1.2000,,,,,,1,0
23.4000,0,9.4000,-5.0400,1.2000,,,,,,1,0
23.4800,0,9.4000,-5.0400,1.2000,,,,,,1,0
23.5700,0,9.4000,-4.9200,1.2000,,,,,,1,0
