time_s,gt_id,gt_x,gt_y,gt_speed_mps,det_id,det_x,det_y,pos_error_m,det_speed_mps,n_gt,n_detected
13.9500,0,5.4000,3.5400,1.2000,,,,,,1,0
14.0500,0,5.4000,3.4200,1.2000,,,,,,1,0
14.1400,0,5.4000,3.3000,1.2000,,,,,,1,0
14.2400,0,5.4000,3.1800,1.2000,,,,,,1,0
14.3300,0,5.4000,3.0600,1.2000,,,,,,1,0
14.4200,0,5.4000,2.9400,1.2000,,,,,,1,0
14.5000,0,5.4000,2.8200,1.2000,,,,,,1,0
14.5900,0,5.4000,2.7000,1.2000,,,,,,1,0
14.6900,0,5.4000,2.7000,1.2000,,,,,,1,0
14.7800,0,5.4000,2.5800,1.2000,,,,,,1,0
14.8700,0,5.4000,2.4600,1.2000,,,,,,1,0
14.9600,0,5.4000,2.3400,1.2000,,,,,,1,0
15.0500,0,5.4000,2.2200,1.2000,,,,,,1,0
15.1400,0,5.4000,2.1000,1.2000,0,5.7336,2.4821,0.5072,0.0000,1,1
15.2500,0,5.4000,1.9800,1.2000,0,5.7179,2.4031,0.5292,0.0000,1,1
15.3600,0,5.4000,1.8600,1.2000,0,5.7184,2.2761,0.5239,0.0000,1,1
15.4800,0,5.4000,1.7400,1.2000,0,5.7230,2.1423,0.5160,0.0000,1,1
15.6000,0,5.4000,1.5000,1.2000,0,5.7593,1.9972,0.6134,0.5266,1,1
15.7100,0,5.4000,1.5000,1.2000,0,5.7355,1.8244,0.4667,0.8264,1,1
15.8300,0,5.4000,1.3800,1.2000,0,5.7206,1.6752,0.4358,0.9935,1,1
15.9500,0,5.4000,1.2600,1.2000,0,5.7254,1.5096,0.4101,1.0928,1,1
16.0700,0,5.4000,1.1400,1.2000,0,5.7648,1.3224,0.4078,1.1620,1,1
16.1800,0,5.4000,1.0200,1.2000,0,5.7507,1.1400,0.3707,1.2169,1,1
16.3000,0,5.4000,0.9000,1.2000,0,5.7317,0.9662,0.3383,1.2598,1,1
16.4200,0,5.4000,0.7800,1.2000,0,5.7159,0.7783,0.3159,1.2953,1,1
16.5300,0,5.4000,0.6600,1.2000,0,5.7409,0.5735,0.3517,1.3294,1,1
16.6500,0,5.4000,0.5400,1.2000,0,5.7422,0.4140,0.3646,1.3294,1,1
16.7700,0,5.4000,0.4200,1.2000,0,5.7012,0.2771,0.3334,1.3832,1,2
16.7700,,,,,1,5.6617,0.0237,,0.0000,1,2
16.9000,0,5.4000,0.3000,1.2000,0,5.7013,0.0972,0.3632,1.3832,1,2
16.9000,,,,,1,5.6572,-0.0995,,0.0000,1,2
17.0300,0,5.4000,0.1800,1.2000,0,5.7014,-0.0826,0.3998,1.3832,1,2
17.0300,,,,,1,5.6436,-0.3045,,0.0000,1,2
17.1700,0,5.4000,0.0600,1.2000,0,5.7016,-0.2762,0.4517,1.3832,1,2
17.1700,,,,,1,5.6513,-0.4961,,0.0000,1,2
17.3100,0,5.4000,-0.0600,1.2000,0,5.7017,-0.4699,0.5090,1.3832,1,2
17.3100,,,,,1,5.6425,-0.7293,,0.6829,1,2
17.4400,0,5.4000,-0.1800,1.2000,0,5.7019,-0.6497,0.5583,1.3832,1,2
17.4400,,,,,1,5.5887,-0.9391,,1.0463,1,2
17.5800,0,5.4000,-0.3000,1.2000,1,5.4442,-1.1259,0.8270,1.2363,1,1
17.7100,0,5.4000,-0.4200,1.2000,1,5.3468,-1.3018,0.8834,1.3374,1,1
17.8300,0,5.4000,-0.5400,1.2000,1,5.3886,-1.4954,0.9555,1.3946,1,1
17.9500,0,5.4000,-0.6600,1.2000,1,5.2650,-1.6558,1.0049,1.4277,1,1
18.0800,0,5.4000,-0.7800,1.2000,1,5.2041,-1.7962,1.0350,1.4406,1,1
18.1900,0,5.4000,-0.9000,1.2000,1,5.1344,-1.9155,1.0496,1.4412,1,1
18.3200,0,5.4000,-1.0200,1.2000,1,5.0480,-2.0768,1.1139,1.4460,1,1
18.4400,0,5.4000,-1.1400,1.2000,1,4.9994,-2.2434,1.1739,1.4460,1,1
18.5600,0,5.4000,-1.2600,1.2000,1,4.9508,-2.4100,1.2346,1.4460,1,1
18.6800,0,5.4000,-1.3800,1.2000,1,4.9022,-2.5765,1.2960,1.4460,1,1
18.8000,0,5.4000,-1.5000,1.2000,1,4.8536,-2.7431,1.3579,1.4460,1,1
18.9200,0,5.4000,-1.6200,1.2000,1,4.8050,-2.9097,1.4203,1.4460,1,1
19.0400,0,5.4000,-1.7400,1.2000,1,4.7564,-3.0762,1.4832,1.4460,1,1
19.1600,0,5.4000,-1.8600,1.2000,,,,,,1,0
19.2500,0,5.4000,-1.9800,1.2000,,,,,,1,0
19.3400,0,5.4000,-2.1000,1.2000,,,,,,1,0
19.4300,0,5.4000,-2.2200,1.2000,,,,,,1,0
19.5200,0,5.4000,-2.3400,1.2000,,,,,,1,0
19.6100,0,5.4000,-2.4600,1.2000,,,,,,1,0
19.7000,0,5.4000,-2.5800,1.2000,,,,,,1,0
19.7900,0,5.4000,-2.7000,1.2000,,,,,,1,0
19.8700,0,5.4000,-2.8200,1.2000,,,,,,1,0
19.9600,0,5.4000,-2.9400,1.2000,,,,,,1,0
20.0600,0,5.4000,-3.0600,1.2000,,,,,,1,0
20.1500,0,5.4000,-3.1800,1.2000,,,,,,1,0
20.2400,0,5.4000,-4.1400,1.2000,,,,,,1,0
20.3300,0,5.4000,-4.1400,1.2000,,,,,,1,0
20.4100,0,5.4000,-4.2600,1.2000,,,,,,1,0
20.5000,0,5.4000,-4.3800,1.2000,,,,,,1,0
20.5900,0,5.4000,-4.5000,1.2000,,,,,,1,0
20.6800,0,5.4000,-4.5000,1.2000,,,,,,1,0
20.7800,0,5.4000,-4.6200,1.2000,,,,,,1,0
20.8700,0,5.4000,-4.7400,1.2000,,,,,,1,0
20.9700,0,5.4000,-4.8600,1.2000,,,,,,1,0
21.0600,0,5.4000,-4.9800,1.2000,,,,,,1,0
21.1500,0,5.4000,-5.1000,1.2000,,,,,,1,0
21.2500,0,5.4000,-5.2200,1.2000,,,,,,1,0
21.3400,0,5.4000,-5.3400,1.2000,,,,,,1,0
21.4300,0,5.4000,-5.5800,1.2000,,,,,,1,0
21.5300,0,5.4000,-5.5800,1.2000,,,,,,1,0
21.6100,0,5.4000,-5.7000,1.2000,,,,,,1,0
21.7100,0,5.4000,-5.8200,1.2000,,,,,,1,0
21.8000,0,5.4000,-5.9400,1.2000,,,,,,1,0
21.8900,0,5.4000,-6.0000,0.0000,,,,,,1,0
21.9900,0,5.4000,-6.0000,0.0000,,,,,,1,0
22.0700,0,5.4000,-6.0000,0.0000,,,,,,1,0
22.1600,0,5.4000,-6.0000,0.0000,,,,,,1,0
22.2500,0,5.4000,-6.0000,0.0000,,,,,,1,0
22.3400,0,5.4000,-6.0000,0.0000,,,,,,1,0
22.4300,0,5.4000,-6.0000,0.0000,,,,,,1,0
22.5200,0,5.4000,-6.0000,0.0000,,,,,,1,0
22.6100,0,5.4000,-6.0000,1.2000,,,,,,1,0
22.7000,0,5.4000,-5.8800,1.2000,,,,,,1,0
22.7900,0,5.4000,-5.7600,1.2000,,,,,,1,0
22.8800,0,5.4000,-5.7600,1.2000,,,,,,1,0
22.9800,0,5.4000,-5.6400,1.2000,,,,,,1,0
23.0700,0,5.4000,-5.5200,1.2000,,,,,,1,0
23.1600,0,5.4000,-5.4000,1.2000,,,,,,1,0
23.2500,0,5.4000,-5.2800,1.2000,,,,,,1,0
23.3500,0,5.4000,-5.1600,1.2000,,,,,,1,0
